Taxon,Genus,Species,Dry mass g,Temp. oC,Uncorrected mortality rate y-1,log10 Dry mass g,log10 Generation time at 20oC y
Mammal,Macropus,rufus,11560,38,0.084,4.062957834,1.722199646
Mammal,Marmota,marmota,1313,38,0.169,3.118264726,1.418592227
Mammal,Martes,martes,325,38,0.256,2.511883361,1.238238967
Mammal,Martes,zibellina,295,38,0.28,2.469822016,1.199320901
Mammal,Mazama,americana,5700,38,0.213,3.755874856,1.318099329
Mammal,Mazama,americana,5700,38,0.213,3.755874856,1.318099329
Mammal,Megaptera,novaeangliae,7500000,38,0.033,6.875061263,2.127964992
Mammal,Megaptera,novaeangliae,7500000,38,0.026,6.875061263,2.231505584
Mammal,Mellivora,capensis,2000,38,0.096,3.301029996,1.664207699
Mammal,Mephitis,mephitis,521.3,38,0.435,2.717087725,1.007989675
Mammal,Mesocricetus,auratus,26.25,38,0.909,1.419129308,0.687915049
Mammal,Mesocricetus,auratus,26.25,38,0.256,1.419129308,1.238238967
Mammal,Microgale,dobsoni,9.75,38,0.467,0.989004616,0.977162051
Mammal,Microgale,talazaci,12.5,38,0.45,1.096910013,0.993266418
Mammal,Micromys,minutus,1.5,38,2,0.176091259,0.345448936
Mammal,Microtus,agrestis,10,38,1.852,1,0.37883795
Mammal,Microtus,oeconomus,8.055,38,2.174,0.906065545,0.309219392
Mammal,Miopithecus,talapoin,312.5,38,0.09,2.494850022,1.692236423
Mammal,Mirounga,angustirostris,600000,38,0.182,5.77815125,1.386407544
Mammal,Mirounga,angustirostris,600000,38,0.182,5.77815125,1.386407544
Mammal,Mirounga,angustirostris,600000,38,0.182,5.77815125,1.386407544
Mammal,Mirounga,leonina,400000,38,0.141,5.602059991,1.497259819
Mammal,Mirounga,leonina,400000,38,0.127,5.602059991,1.542675211
Mammal,Mirounga,leonina,400000,38,0.127,5.602059991,1.542675211
Mammal,Mirounga,leonina,400000,38,0.11,5.602059991,1.605086247
Mammal,Monodon,monoceros,225000,38,0.063,5.352182518,1.847138382
Mammal,Mus,musculus,4.125,38,0.435,0.615423953,1.007989675
Mammal,Mus,musculus,5.375,38,0.435,0.730378469,1.007989675
Mammal,Muscardinus,avellanarius,7.5,38,0.667,0.875061263,0.822353098
Mammal,Mustela,lutreola,110,38,0.256,2.041392685,1.238238967
Mammal,Mustela,putorius,275,38,0.435,2.439332694,1.007989675
Mammal,Mustela,putorius,275,38,0.256,2.439332694,1.238238967
Mammal,Mustela,vison,236.2,38,0.256,2.373279893,1.238238967
Mammal,Myocastor,coypus,1734,38,0.435,3.239049093,1.007989675
Mammal,Myopus,schisticolor,6.25,38,3.333,0.795880017,0.123643618
Mammal,Myosorex,varius,2.85,38,3.333,0.45484486,0.123643618
Mammal,Napaeozapus,insignis,5.575,38,0.667,0.746244872,0.822353098
Mammal,Nasua,nasua,948.5,38,0.182,2.977037335,1.386407544
Mammal,Nasua,nasua,948.5,38,0.182,2.977037335,1.386407544
Mammal,Neomys,anomalus,4,38,1.429,0.602059991,0.491446703
Mammal,Neomys,fodiens,3.75,38,0.909,0.574031268,0.687915049
Mammal,Neophocaena,phocaenoides,7500,38,0.11,3.875061263,1.605086247
Mammal,Neotoma,floridana,61.19,38,0.909,1.786680453,0.687915049
Mammal,Ningaui,timealeyi,1.425,38,1.429,0.153814864,0.491446703
Mammal,Nyctereutes,procyonoides,1500,38,0.233,3.176091259,1.279123011
Mammal,Ochotona,collaris,32.25,38,0.435,1.508529719,1.007989675
Mammal,Ochotona,dalli,18250,38,0.107,4.261262869,1.617095154
Mammal,Ochotona,princeps,39.41,38,0.435,1.595606435,1.007989675
Mammal,Ochotona,princeps,39.41,38,0.37,1.595606435,1.078277208
Mammal,Odobenus,rosmarus,300000,38,0.151,5.477121255,1.467501985
Mammal,Odobenus,rosmarus,300000,38,0.063,5.477121255,1.847138382
Mammal,Odobenus,rosmarus,300000,38,0.063,5.477121255,1.847138382
Mammal,Odobenus,rosmarus,300000,38,0.063,5.477121255,1.847138382
Mammal,Odocoileus,virginianus,13880,38,0.256,4.142389466,1.238238967
Mammal,Odocoileus,virginianus,13880,38,0.256,4.142389466,1.238238967
Mammal,Ondatra,zibethicus,245.4,38,0.909,2.389874558,0.687915049
Mammal,Ondatra,zibethicus,245.4,38,0.667,2.389874558,0.822353098
Mammal,Orcinus,orca,1375000,38,0.05,6.138302698,1.947508928
Mammal,Orcinus,orca,1375000,38,0.028,6.138302698,2.199320901
Mammal,Orcinus,orca,1375000,38,0.025,6.138302698,2.248538923
Mammal,Oreamnos,americanus,18130,38,0.182,4.258397804,1.386407544
Mammal,Oreamnos,americanus,18130,38,0.141,4.258397804,1.497259819
Mammal,Oreamnos,americanus,18130,38,0.141,4.258397804,1.497259819
Mammal,Ornithorhynchus,anatinus,371.1,38,0.149,2.569490954,1.473292664
Mammal,Orycteropus,afer,13090,38,0.11,4.116939647,1.605086247
Mammal,Oryctolagus,cuniculus,395,38,0.286,2.596597096,1.190112899
Mammal,Oryctolagus,cuniculus,395,38,0.256,2.596597096,1.238238967
Mammal,Oryctolagus,cuniculus,395,38,0.141,2.596597096,1.497259819
Mammal,Oryctolagus,cuniculus,537.5,38,0.286,2.730378469,1.190112899
Mammal,Oryctolagus,cuniculus,537.5,38,0.256,2.730378469,1.238238967
Mammal,Oryctolagus,cuniculus,537.5,38,0.141,2.730378469,1.497259819
Mammal,Otaria,byronia,61250,38,0.127,4.787106093,1.542675211
Mammal,Ovibos,moschatus,92130,38,0.105,4.964401071,1.625289633
Mammal,Ovis,ammon,35000,38,0.196,4.544068044,1.354222861
Mammal,Ovis,canadensis,18660,38,0.105,4.270911639,1.625289633
Mammal,Ovis,dalli,18250,38,0.049,4.261262869,1.956282852
Mammal,Paguma,hispida,16250,38,0.032,4.210853365,2.141328954
Mammal,Paguma,larvata,1100,38,0.141,3.041392685,1.497259819
Mammal,Pan,paniscus,8500,38,0.127,3.929418926,1.542675211
Mammal,Pan,troglodytes,9750,38,0.055,3.989004616,1.906116242
Mammal,Pan,troglodytes,11250,38,0.056,4.051152522,1.898290905
Mammal,Pan,troglodytes,11250,38,0.05,4.051152522,1.947508928
Mammal,Pan,troglodytes,11250,38,0.049,4.051152522,1.956282852
Mammal,Pan,troglodytes,11250,38,0.042,4.051152522,2.023229642
Mammal,Panthera,leo,39000,38,0.032,4.591064607,2.141328954
Mammal,Panthera,leo,40370,38,0.169,4.606058749,1.418592227
Mammal,Panthera,leo,40370,38,0.169,4.606058749,1.418592227
Mammal,Panthera,leo,40370,38,0.087,4.606058749,1.706959679
Mammal,Panthera,pardus,13750,38,0.213,4.138302698,1.318099329
Mammal,Panthera,tigris,50000,38,0.169,4.698970004,1.418592227
Mammal,Panthera,tigris,50000,38,0.097,4.698970004,1.659707198
Mammal,Panthera,tigris,50000,38,0.096,4.698970004,1.664207699
Mammal,Papio,hamadryas,5313,38,0.068,3.725339816,1.813970019
Mammal,Paradoxurus,hermaphroditus,750,38,0.115,2.875061263,1.585781092
Mammal,Parantechinus,apicalis,17.19,38,0.909,1.235275877,0.687915049
Mammal,Parantechinus,bilarni,6.875,38,0.909,0.837272703,0.687915049
Mammal,Parascalops,breweri,12.75,38,0.667,1.105510185,0.822353098
Mammal,Parascalops,breweri,12.75,38,0.526,1.105510185,0.925493188
Mammal,Pelea,capreolus,5000,38,0.256,3.698970004,1.238238967
Mammal,Peponocephala,electra,51500,38,0.053,4.711807229,1.922203062
Mammal,Petauroides,volans,325,38,0.435,2.511883361,1.007989675
Mammal,Petaurus,australis,143.8,38,0.256,2.157758886,1.238238967
Mammal,Petaurus,breviceps,31.88,38,0.182,1.503518313,1.386407544
Mammal,Phacochoerus,aethiopicus,17750,38,0.169,4.249198357,1.418592227
Mammal,Phacochoerus,aethiopicus,17750,38,0.135,4.249198357,1.516145163
Mammal,Phascolarctos,cinereus,2563,38,0.196,3.408748606,1.354222861
Mammal,Phascolarctos,cinereus,2563,38,0.149,3.408748606,1.473292664
Mammal,Phoca,caspica,21500,38,0.072,4.33243846,1.789146436
Mammal,Phoca,caspica,21500,38,0.053,4.33243846,1.922203062
Mammal,Phoca,caspica,21500,38,0.05,4.33243846,1.947508928
Mammal,Phoca,caspica,21500,38,0.05,4.33243846,1.947508928
Mammal,Phoca,fasciata,22500,38,0.11,4.352182518,1.605086247
Mammal,Phoca,fasciata,22500,38,0.084,4.352182518,1.722199646
Mammal,Phoca,fasciata,22500,38,0.081,4.352182518,1.737993913
Mammal,Phoca,groenlandica,30000,38,0.087,4.477121255,1.706959679
Mammal,Phoca,groenlandica,30000,38,0.084,4.477121255,1.722199646
Mammal,Phoca,groenlandica,30000,38,0.084,4.477121255,1.722199646
Mammal,Phoca,hispida,16250,38,0.063,4.210853365,1.847138382
Mammal,Phoca,hispida,25000,38,0.063,4.397940009,1.847138382
Mammal,Phoca,hispida,25000,38,0.058,4.397940009,1.883050938
Mammal,Phoca,hispida,25000,38,0.058,4.397940009,1.883050938
Mammal,Phoca,hispida,25000,38,0.055,4.397940009,1.906116242
Mammal,Phoca,sibirica,25000,38,0.048,4.397940009,1.965237695
Mammal,Phoca,sibirica,25000,38,0.045,4.397940009,1.993266418
Mammal,Phoca,sibirica,25000,38,0.045,4.397940009,1.993266418
Mammal,Phoca,vitulina,25000,38,0.097,4.397940009,1.659707198
Mammal,Phoca,vitulina,25000,38,0.079,4.397940009,1.748851841
Mammal,Phoca,vitulina,25000,38,0.074,4.397940009,1.777247212
Mammal,Phoca,vitulina,25000,38,0.063,4.397940009,1.847138382
Mammal,Phocoena,phocoena,12500,38,0.196,4.096910013,1.354222861
Mammal,Phocoenoides,dalli,25000,38,0.149,4.397940009,1.473292664
Mammal,Phocoenoides,dalli,25000,38,0.115,4.397940009,1.585781092
Mammal,Physeter,catodon,10000000,38,0.033,7,2.127964992
Mammal,Pithecia,pithecia,343.9,38,0.182,2.536432176,1.386407544
Mammal,Pongo,pygmaeus,12500,38,0.072,4.096910013,1.789146436
Mammal,Pongo,pygmaeus,12500,38,0.043,4.096910013,2.013010476
Mammal,Pontoporia,blainvillei,10000,38,0.159,4,1.445081808
Mammal,Potamochoerus,porcus,17500,38,0.169,4.243038049,1.418592227
Mammal,Potamochoerus,porcus,17500,38,0.127,4.243038049,1.542675211
Mammal,Potos,flavus,408.8,38,0.087,2.611510887,1.706959679
Mammal,Potos,flavus,408.8,38,0.087,2.611510887,1.706959679
Mammal,Priodontes,maximus,11340,38,0.169,4.054613055,1.418592227
Mammal,Prionailurus,bengalensis,1250,38,0.169,3.096910013,1.418592227
Mammal,Procavia,capensis,757.5,38,0.303,2.879382637,1.165036303
Mammal,Procavia,capensis,757.5,38,0.182,2.879382637,1.386407544
Mammal,Procyon,cancrivorus,1737,38,0.182,3.239799818,1.386407544
Mammal,Procyon,lotor,1381,38,0.127,3.140193679,1.542675211
Mammal,Proechimys,semispinosus,90.13,38,1.429,1.954869371,0.491446703
Mammal,Pseudocheirus,peregrinus,225,38,0.526,2.352182518,0.925493188
Mammal,Pseudocheirus,peregrinus,225,38,0.435,2.352182518,1.007989675
Mammal,Pseudois,nayaur,16000,38,0.105,4.204119983,1.625289633
Mammal,Pseudorca,crassidens,340000,38,0.115,5.531478917,1.585781092
Mammal,Rangifer,tarandus,21510,38,0.323,4.33264041,1.13727641
Mammal,Rangifer,tarandus,21510,38,0.256,4.33264041,1.238238967
Mammal,Rangifer,tarandus,21510,38,0.169,4.33264041,1.418592227
Mammal,Rangifer,tarandus,26250,38,0.076,4.419129308,1.76566534
Mammal,Rangifer,tarandus,26250,38,0.076,4.419129308,1.76566534
Mammal,Redunca,fulvorufula,7375,38,0.213,3.867762025,1.318099329
Mammal,Rhinoceros,unicornis,400000,38,0.063,5.602059991,1.847138382
Mammal,Rhinoceros,unicornis,400000,38,0.056,5.602059991,1.898290905
Mammal,Rhinoceros,unicornis,400000,38,0.051,5.602059991,1.938908756
Mammal,Rhynchocyon,chrysopygus,135,38,0.667,2.130333768,0.822353098
Mammal,Rupicapra,rupicapra,8500,38,0.219,3.929418926,1.306034817
Mammal,Rupicapra,rupicapra,8750,38,0.127,3.942008053,1.542675211
Mammal,Saguinus,caffer,117300,38,0.026,5.069298012,2.231505584
Mammal,Saguinus,caffer,117300,38,0.092,5.069298012,1.682691105
Mammal,Saguinus,caffer,117300,38,0.03,5.069298012,2.169357677
Mammal,Saguinus,nigricollis,115.5,38,0.256,2.062581984,1.238238967
Mammal,Saiga,tatarica,10000,38,0.256,4,1.238238967
Mammal,Saiga,tatarica,10000,38,0.213,4,1.318099329
Mammal,Saimiri,sciureus,185.8,38,0.12,2.26904571,1.567297686
Mammal,Scalopus,aquaticus,22.81,38,0.909,1.358125285,0.687915049
Mammal,Sciurus,carolinensis,126.6,38,0.204,2.102433706,1.336848765
Mammal,Sciurus,carolinensis,126.6,38,0.108,2.102433706,1.613055176
Mammal,Sciurus,carolinensis,126.6,38,0.107,2.102433706,1.617095154
Mammal,Sciurus,vulgaris,75,38,0.213,1.875061263,1.318099329
Mammal,Setonix,brachyurus,812.5,38,0.256,2.90982337,1.238238967
Mammal,Setonix,brachyurus,812.5,38,0.256,2.90982337,1.238238967
Mammal,Sicista,betulina,2.5,38,0.769,0.397940009,0.760552592
Mammal,Sminthopsis,crassicaudata,3.75,38,2.381,0.574031268,0.269719537
Mammal,Sminthopsis,crassicaudata,3.75,38,2,0.574031268,0.345448936
Mammal,Sorex,alpinus,1.95,38,2.381,0.290034611,0.269719537
Mammal,Sorex,araneus,2.5,38,1.429,0.397940009,0.491446703
Mammal,Sorex,fumeus,1.925,38,3.333,0.284430734,0.123643618
Mammal,Sorex,minutus,1.125,38,1.429,0.051152522,0.491446703
Mammal,Sorex,vagrans,1.106,38,2.381,0.043755127,0.269719537
Mammal,Spilocuscus,maculatus,1600,38,0.233,3.204119983,1.279123011
Mammal,Stenella,attenuata,25000,38,0.055,4.397940009,1.906116242
Mammal,Stenella,coeruleoalba,25000,38,0.05,4.397940009,1.947508928
Mammal,Suncus,etruscus,0.45,38,2.381,-0.346787486,0.269719537
Mammal,Suncus,etruscus,0.45,38,1.429,-0.346787486,0.491446703
Mammal,Suncus,murinus,21.66,38,1.111,1.335658452,0.600764873
Mammal,Sundamys,muelleri,106,38,10,2.025305865,-0.353521068
Mammal,Sus,scrofa,21560,38,0.127,4.333648757,1.542675211
Mammal,Sus,scrofa,21560,38,0.12,4.333648757,1.567297686
Mammal,Sylvilagus,floridanus,293.2,38,0.526,2.467163966,0.925493188
Mammal,Sylvilagus,floridanus,293.2,38,0.526,2.467163966,0.925493188
Mammal,Sylvilagus,floridanus,302.5,38,1.225,2.480725379,0.558342843
Mammal,Syncerus,caffer,117300,38,0.026,5.069298012,2.231505584
Mammal,Syncerus,caffer,145000,38,0.141,5.161368002,1.497259819
Mammal,Syncerus,caffer,145000,38,0.097,5.161368002,1.659707198
Mammal,Syncerus,caffer,145000,38,0.085,5.161368002,1.717060006
Mammal,Talpa,europaea,22.5,38,0.909,1.352182518,0.687915049
Mammal,Talpa,europaea,22.5,38,0.667,1.352182518,0.822353098
Mammal,Tamias,striatus,27.98,38,0.909,1.44684771,0.687915049
Mammal,Tamiasciurus,hudsonicus,47.5,38,0.437,1.67669361,1.005997495
Mammal,Tapirus,indicus,50000,38,0.084,4.698970004,1.722199646
Mammal,Tapirus,terrestris,51880,38,0.084,4.714999967,1.722199646
Mammal,Tapirus,terrestris,51880,38,0.072,4.714999967,1.789146436
Mammal,Tarsipes,rostratus,2.25,38,1.429,0.352182518,0.491446703
Mammal,Tarsius,bancanus,30,38,0.323,1.477121255,1.13727641
Mammal,Taxidea,taxus,1777,38,0.182,3.249687428,1.386407544
Mammal,Taxidea,taxus,1777,38,0.182,3.249687428,1.386407544
Mammal,Taxidea,taxus,1777,38,0.097,3.249687428,1.659707198
Mammal,Tayassu,pecari,8058,38,0.192,3.906227263,1.363177703
Mammal,Tayassu,pecari,8058,38,0.192,3.906227263,1.363177703
Mammal,Tetracerus,quadricornis,4750,38,0.256,3.67669361,1.238238967
Mammal,Theropithecus,gelada,4262,38,0.127,3.629613445,1.542675211
Mammal,Thomomys,talpoides,32.52,38,1.852,1.512150537,0.37883795
Mammal,Thryonomys,swinderianus,1015,38,0.617,3.006466042,0.856193768
Mammal,Tragelaphus,imberbis,20390,38,0.256,4.309417226,1.238238967
Mammal,Tragelaphus,imberbis,20390,38,0.169,4.309417226,1.418592227
Mammal,Trichechus,inunguis,100000,38,0.084,5,1.722199646
Mammal,Trichechus,manatus,62500,38,0.084,4.795880017,1.722199646
Mammal,Trichosurus,caninus,875,38,0.213,2.942008053,1.318099329
Mammal,Trichosurus,caninus,875,38,0.149,2.942008053,1.473292664
Mammal,Trichosurus,caninus,875,38,0.149,2.942008053,1.473292664
Mammal,Trichosurus,vulpecula,662.5,38,0.196,2.821185883,1.354222861
Mammal,Trichosurus,vulpecula,662.5,38,0.196,2.821185883,1.354222861
Mammal,Tupaia,glis,37.5,38,0.213,1.574031268,1.318099329
Mammal,Tursiops,truncatus,43750,38,0.101,4.640978057,1.642157558
Mammal,Tursiops,truncatus,43750,38,0.101,4.640978057,1.642157558
Mammal,Tursiops,truncatus,43750,38,0.101,4.640978057,1.642157558
Mammal,Ursus,arctos,34860,38,0.101,4.542327383,1.642157558
Mammal,Ursus,arctos,34860,38,0.084,4.542327383,1.722199646
Mammal,Vicugna,vicugna,11870,38,0.127,4.074450719,1.542675211
Mammal,Vombatus,ursinus,6500,38,0.526,3.812913357,0.925493188
Mammal,Vombatus,ursinus,6500,38,0.097,3.812913357,1.659707198
Mammal,Vulpes,cana,250,38,0.256,2.397940009,1.238238967
Mammal,Vulpes,chama,738.8,38,0.256,2.868526887,1.238238967
Mammal,Vulpes,pallida,700,38,0.256,2.84509804,1.238238967
Mammal,Vulpes,vulpes,1033,38,0.37,3.014100322,1.078277208
Mammal,Vulpes,vulpes,1033,38,0.213,3.014100322,1.318099329
Mammal,Vulpes,vulpes,1488,38,0.37,3.172602931,1.078277208
Mammal,Vulpes,vulpes,1488,38,0.213,3.172602931,1.318099329
Mammal,Vulpes,vulpes,1500,38,0.37,3.176091259,1.078277208
Mammal,Vulpes,vulpes,1500,38,0.213,3.176091259,1.318099329
Mammal,Wallabia,bicolor,3750,38,0.213,3.574031268,1.318099329
Mammal,Wallabia,bicolor,3750,38,0.169,3.574031268,1.418592227
Mammal,Zalophus,californianus,62500,38,0.149,4.795880017,1.473292664
Multicellularplant,Acacia,victoriae,400,19,0.028,2.602059991,1.514590705
Multicellularplant,Acacia,victoriae,400,19,0.201,2.602059991,0.658552679
Multicellularplant,Acacia,victoriae,460,19,0.135,2.662757832,0.831414968
Multicellularplant,Acacia,victoriae,510,19,0.073,2.707570176,1.098425876
Multicellularplant,Acacia,victoriae,540,19,0.128,2.73239376,0.854538767
Multicellularplant,Accer,saccharum,2100000,11,0.003,6.322219295,2.168924989
Multicellularplant,Aesculu,soctandra,1800000,11,0.001,6.255272505,2.646046244
Multicellularplant,Alchornea,costaricensis,510000,28,0.03,5.707570176,1.819743607
Multicellularplant,Allium,tricoccum,1.1,4,0.131,0.041392685,0.237584536
Multicellularplant,Allium,tricoccum,1.3,4,0.091,0.113943352,0.395814439
Multicellularplant,Allium,tricoccum,1.4,4,0.336,0.146128036,-0.171483446
Multicellularplant,Allium,tricoccum,1.5,4,0.219,0.176091259,0.014411716
Multicellularplant,Alseis,blackiana,410000,28,0.006,5.612783857,2.518713612
Multicellularplant,Amphibolis,antarctica,0.33,19,0.584,-0.48148606,0.195335889
Multicellularplant,Amphibolis,griffithii,0.67,19,1.095,-0.173925197,-0.077665383
Multicellularplant,Antarctic,phytoplanktonic,2.10E-11,1,2.482,-10.67778071,-1.16929394
Multicellularplant,Antarctic,phytoplanktonic,5.10E-10,1,0.438,-9.292429824,-0.415966273
Multicellularplant,Arisae,matriphyllum,0.12,8,2.555,-0.920818754,-0.884365046
Multicellularplant,Arisae,matriphyllum,0.12,8,4.745,-0.920818754,-1.153210358
Multicellularplant,Arisae,matriphyllum,0.22,8,1.606,-0.657577319,-0.682719682
Multicellularplant,Arisae,matriphyllum,0.24,8,0.402,-0.619788758,-0.081200194
Multicellularplant,Arisae,matriphyllum,0.25,8,2.957,-0.602059991,-0.947825466
Multicellularplant,Arisae,matriphyllum,0.34,8,0.584,-0.468521083,-0.243386988
Multicellularplant,Arisae,matriphyllum,0.34,8,0.803,-0.468521083,-0.381689686
Multicellularplant,Arisae,matriphyllum,0.37,8,0.73,-0.431798276,-0.340297001
Multicellularplant,Arisae,matriphyllum,0.37,8,2.263,-0.431798276,-0.831658695
Multicellularplant,Arisae,matriphyllum,0.47,8,1.57,-0.327902142,-0.672873794
Multicellularplant,Arisae,matriphyllum,0.49,8,1.022,-0.30980392,-0.486425037
Multicellularplant,Arisae,matriphyllum,0.61,8,0.621,-0.214670165,-0.270065741
Multicellularplant,Arisae,matriphyllum,0.62,8,0.84,-0.207608311,-0.401253427
Multicellularplant,Arisae,matriphyllum,0.73,8,1.022,-0.13667714,-0.486425037
Multicellularplant,Arisae,matriphyllum,0.74,8,0.329,-0.13076828,0.005829961
Multicellularplant,Ascophyllum,nodosum,17,10,0.475,1.230448921,-0.071364514
Multicellularplant,Ascophyllum,nodosum,23,10,0.124,1.361727836,0.511907411
Multicellularplant,Ascophyllum,nodosum,28,10,0.584,1.447158031,-0.161083751
Multicellularplant,Ascophyllum,nodosum,37,10,0.767,1.568201724,-0.279466268
Multicellularplant,Ascophyllum,nodosum,43,10,0.475,1.633468456,-0.071364514
Multicellularplant,Avicennia,alba,6.5,28,0.329,0.812913357,0.779668964
Multicellularplant,Avicennia,alba,6.5,28,0.332,0.812913357,0.775726778
Multicellularplant,Avicennia,alba,6.5,28,1.278,0.812913357,0.190334008
Multicellularplant,Avicennia,alba,6.5,28,1.278,0.812913357,0.190334008
Multicellularplant,Avicennia,alba,6.5,28,2.409,0.812913357,-0.084971938
Multicellularplant,Avicennia,marina,39,28,0.164,1.591064607,1.082021014
Multicellularplant,Brachypodium,pinnatum,0.27,10,1.533,-0.568636236,-0.580213059
Multicellularplant,Brachypodium,pinnatum,0.29,10,1.314,-0.537602002,-0.513266269
Multicellularplant,Brachypodium,pinnatum,0.32,10,0.511,-0.494850022,-0.103091804
Multicellularplant,Bruguiera,cylindrica,2.2,28,0.511,0.342422681,0.588443962
Multicellularplant,Camelia,japonica,250000,19,0.005,5.397940009,2.262778732
Multicellularplant,Camelia,japonica,510000,19,0.009,5.707570176,2.007506227
Multicellularplant,Camelia,sasnqua,220000,19,0.005,5.342422681,2.262778732
Multicellularplant,Camelia,sasnqua,560000,19,0.012,5.748188027,1.88256749
Multicellularplant,Camellia,japonica,500000,19,0.008,5.698970004,2.058658749
Multicellularplant,Camellia,sasanqua,530000,19,0.012,5.72427587,1.88256749
Multicellularplant,Carex,flacca,0.19,10,0.08,-0.721246399,0.702239109
Multicellularplant,Carex,flacca,0.2,10,0.548,-0.698970004,-0.133451463
Multicellularplant,Carex,flacca,0.23,10,0.223,-0.638272164,0.257024233
Multicellularplant,Carnegiea,gigantea,440,20,0.012,2.643452676,1.920818754
Multicellularplant,Carnegiea,gigantea,710,20,0.009,2.851258349,2.045757491
Multicellularplant,Carnegiea,gigantea,4200,20,0.011,3.62324929,1.958607315
Multicellularplant,Carnegiea,gigantea,6100,20,0.013,3.785329835,1.886056648
Multicellularplant,Carpophyllum,maschalocarpum,0.011,18,0.402,-1.958607315,0.31900866
Multicellularplant,Carpophyllum,maschalocarpum,4,18,1.46,0.602059991,-0.241118143
Multicellularplant,Carulerpa,prolifera,0.05,21,0.876,-1.301029996,0.095487077
Multicellularplant,Carulerpa,racemosa,0.0016,21,21.17,-2.795880017,-1.287729674
Multicellularplant,Carulerpa,taxifolia,0.032,21,2.811,-1.494850022,-0.410869662
Multicellularplant,Catopsis,s,0.023,19,0.27,-1.638272164,0.530384972
Multicellularplant,Cecropia,obtusifolia,62000,25,0.055,4.792391689,1.447044767
Multicellularplant,Cecropia,obtusifolia,96000,25,0.237,4.982271233,0.812659111
Multicellularplant,Cecropia,obtusifolia,220000,25,0.032,5.342422681,1.682257478
Multicellularplant,Cecropia,obtusifolia,500000,25,0.066,5.698970004,1.367863521
Multicellularplant,Cecropia,obtusifolia,940000,25,0.204,5.973127854,0.877777289
Multicellularplant,Ceriops,tagal,3.4,28,0.321,0.531478917,0.79035983
Multicellularplant,Clethra,occidentalis,40000,19,0.006,4.602059991,2.183597486
Multicellularplant,Cleyera,japonica,420000,19,0.005,5.62324929,2.262778732
Multicellularplant,Cleyera,japonica,590000,19,0.011,5.770852012,1.920356051
Multicellularplant,Codium,bursa,4.2,17,1.862,0.62324929,-0.385524464
Multicellularplant,Codium,bursa,4.2,17,2.044,0.62324929,-0.426025678
Multicellularplant,Codium,bursa,4.2,17,0.091,0.62324929,0.925413821
Multicellularplant,Codium,fragile,7.3,15,2.665,0.86332286,-0.619608486
Multicellularplant,Cordia,alliodora,620000,28,0.047,5.792391689,1.624767004
Multicellularplant,Costaria,costaria,39,11,8.76,1.591064607,-1.296457862
Multicellularplant,Cymodocea,nodosa,0.007,19,1.387,-2.15490196,-0.180327725
Multicellularplant,Cymodocea,nodosa,0.011,17,0.657,-1.958607315,0.066889843
Multicellularplant,Cymodocea,nodosa,0.013,19,2.373,-1.886056648,-0.413549002
Multicellularplant,Cymodocea,nodosa,0.018,19,2.519,-1.744727495,-0.439479431
Multicellularplant,Cymodocea,nodosa,0.018,19,1.241,-1.744727495,-0.132023045
Multicellularplant,Cymodocea,nodosa,0.019,19,1.059,-1.721246399,-0.063147224
Multicellularplant,Cymodocea,nodosa,0.019,19,2.336,-1.721246399,-0.406724102
Multicellularplant,Cymodocea,nodosa,0.022,17,0.694,-1.657577319,0.043095743
Multicellularplant,Cymodocea,nodosa,0.022,19,5.11,-1.657577319,-0.746672164
Multicellularplant,Cymodocea,nodosa,0.023,19,0.365,-1.638272164,0.399455872
Multicellularplant,Cymodocea,nodosa,0.028,19,0.803,-1.552841969,0.057033191
Multicellularplant,Cymodocea,nodosa,0.03,20,0.402,-1.522878745,0.395773947
Multicellularplant,Cymodocea,nodosa,0.03,20,0.986,-1.522878745,0.006123085
Multicellularplant,Cymodocea,nodosa,0.03,20,1.205,-1.522878745,-0.080987047
Multicellularplant,Cymodocea,nodosa,0.038,19,2.701,-1.420216403,-0.469775848
Multicellularplant,Cymodocea,nodosa,0.04,20,0.694,-1.397940009,0.15864053
Multicellularplant,Cymodocea,nodosa,0.041,20,1.387,-1.387216143,-0.142076461
Multicellularplant,Cymodocea,nodosa,0.049,20,0.621,-1.30980392,0.2069084
Multicellularplant,Cymodocea,nodosa,0.05,20,1.241,-1.301029996,-0.093771781
Multicellularplant,Cymodocea,nodosa,0.052,19,0.584,-1.283996656,0.195335889
Multicellularplant,Cymodocea,nodosa,0.053,19,0.511,-1.27572413,0.253327836
Multicellularplant,Cymodocea,nodosa,0.07,20,1.314,-1.15490196,-0.118595365
Multicellularplant,Cymodocea,nodosa,0.1,19,1.46,-1,-0.202604119
Multicellularplant,Cymodocea,nodosa,0.13,17,1.205,-0.886056648,-0.196531834
Multicellularplant,Cymodocea,nodosa,0.13,19,2.446,-0.886056648,-0.426707716
Multicellularplant,Cymodocea,nodosa,0.13,20,0.949,-0.886056648,0.022733788
Multicellularplant,Cymodocea,nodosa,0.13,22,3.103,-0.886056648,-0.416056845
Multicellularplant,Cymodocea,nodosa,0.18,17,1.387,-0.744727495,-0.257621248
Multicellularplant,Cymodocea,nodosa,0.2,20,0.876,-0.698970004,0.057495894
Multicellularplant,Cymodocea,nodosa,0.25,20,1.643,-0.602059991,-0.215637563
Multicellularplant,Cymodocea,nodosa,0.27,17,1.059,-0.568636236,-0.140440747
